"No.","Time","Source","Destination","Protocol","Length","Info"
"70052","21642.915483","131.243.1.10","18.51.157.217","FTP","60","Response: 220-"
"70082","21643.099285","18.51.157.217","131.243.1.10","FTP","70","Request: USER anonymous"
"70097","21643.883709","200.51.200.214","131.243.1.10","TCP","62","40390  >  21 [SYN] Seq=1433988284 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"70098","21643.884216","131.243.1.10","200.51.200.214","TCP","58","21  >  40390 [SYN, ACK] Seq=4122857243 Ack=1433988285 Win=17520 Len=0 MSS=1460"
"70104","21644.181487","131.243.1.10","200.51.200.214","FTP","60","Response: 220-"
"70135","21644.449555","200.51.200.214","131.243.1.10","FTP","70","Request: USER anonymous"
"70180","21657.402632","190.35.217.89","128.3.28.48","TCP","74","2504  >  21 [SYN] Seq=3298639929 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=446488984 TSecr=0 WS=1"
"70181","21657.402896","128.3.28.48","190.35.217.89","TCP","74","21  >  2504 [SYN, ACK] Seq=915023374 Ack=3298639930 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2209758925 TSecr=446488984 WS=1"
"70209","21659.271120","190.35.217.89","128.3.28.48","TCP","74","2506  >  21 [SYN] Seq=3309732569 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=446489171 TSecr=0 WS=1"
"70241","21667.039060","190.35.217.89","128.3.28.48","TCP","74","2508  >  21 [SYN] Seq=3312576511 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=446489948 TSecr=0 WS=1"
"70264","21669.547538","7.167.69.53","131.243.1.10","TCP","62","2620  >  21 [SYN] Seq=4196695171 Win=64800 Len=0 MSS=1440 SACK_PERM=1"
"70347","21698.607825","7.167.69.53","131.243.1.10","TCP","62","2629  >  21 [SYN] Seq=4204429404 Win=64800 Len=0 MSS=1440 SACK_PERM=1"
"70408","21747.210055","141.92.198.155","203.174.5.11","TCP","62","2321  >  21 [SYN] Seq=389648160 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"70409","21747.210857","203.174.5.11","141.92.198.155","TCP","58","21  >  2321 [SYN, ACK] Seq=2049280000 Ack=389648161 Win=32768 Len=0 MSS=1460"
"70448","21759.462880","7.167.69.53","131.243.1.10","TCP","62","2636  >  21 [SYN] Seq=4220322434 Win=64800 Len=0 MSS=1440 SACK_PERM=1"
"70513","21782.126820","245.105.23.166","131.243.1.10","TCP","62","3490  >  21 [SYN] Seq=1122464020 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"70514","21782.127343","131.243.1.10","245.105.23.166","TCP","58","21  >  3490 [SYN, ACK] Seq=1604653249 Ack=1122464021 Win=17520 Len=0 MSS=1460"
"70516","21782.325419","131.243.1.10","245.105.23.166","FTP","60","Response: 220-"
"70546","21782.590604","245.105.23.166","131.243.1.10","FTP","70","Request: USER anonymous"
"70571","21784.149107","245.105.23.166","131.243.1.10","TCP","62","3492  >  21 [SYN] Seq=1123044459 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"70626","21786.181417","245.105.23.166","131.243.1.10","TCP","62","3494  >  21 [SYN] Seq=1123637451 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"70685","21788.198297","245.105.23.166","131.243.1.10","TCP","62","3496  >  21 [SYN] Seq=1124263194 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"70743","21840.055819","52.23.39.95","131.243.2.12","TCP","62","3158  >  21 [SYN] Seq=284472262 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"70744","21840.056099","131.243.2.12","52.23.39.95","TCP","62","21  >  3158 [SYN, ACK] Seq=3885258417 Ack=284472263 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"70746","21840.632715","131.243.2.12","52.23.39.95","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"70747","21840.812972","52.23.39.95","131.243.2.12","FTP","70","Request: USER anonymous"
"70953","22036.706444","236.135.226.142","131.243.2.12","TCP","62","1223  >  21 [SYN] Seq=3920306295 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"70954","22036.706691","131.243.2.12","236.135.226.142","TCP","62","21  >  1223 [SYN, ACK] Seq=3917559623 Ack=3920306296 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"70962","22041.390987","131.243.2.12","236.135.226.142","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"70963","22041.573250","236.135.226.142","131.243.2.12","FTP","70","Request: USER anonymous"
"71402","22202.669531","211.57.73.255","131.243.2.12","TCP","62","4187  >  21 [SYN] Seq=1519597129 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"71403","22202.669776","131.243.2.12","211.57.73.255","TCP","62","21  >  4187 [SYN, ACK] Seq=3947994457 Ack=1519597130 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"71454","22213.349895","21.242.196.102","131.243.1.10","TCP","62","14516  >  21 [SYN] Seq=3402014129 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"71455","22213.350532","131.243.1.10","21.242.196.102","TCP","58","21  >  14516 [SYN, ACK] Seq=2452931404 Ack=3402014130 Win=17520 Len=0 MSS=1460"
"71457","22213.570815","131.243.1.10","21.242.196.102","FTP","60","Response: 220-"
"71487","22213.975212","21.242.196.102","131.243.1.10","FTP","70","Request: USER anonymous"
"71734","22266.666677","6.98.20.142","131.243.1.10","TCP","74","33125  >  21 [SYN, ECN, CWR] Seq=3851501116 Win=5840 Len=0 MSS=1420 TSval=1121256 TSecr=0 WS=1"
"71735","22266.667275","131.243.1.10","6.98.20.142","TCP","58","21  >  33125 [SYN, ACK] Seq=2788387800 Ack=3851501117 Win=17040 Len=0 MSS=1460"
"71738","22266.894205","131.243.1.10","6.98.20.142","FTP","60","Response: 220-"
"71770","22267.267026","6.98.20.142","131.243.1.10","FTP","70","Request: USER anonymous"
"72535","22446.154848","21.242.196.102","131.243.1.10","TCP","62","14533  >  21 [SYN] Seq=924057250 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"73479","22881.622936","157.231.148.18","131.243.2.12","TCP","62","5651  >  21 [SYN] Seq=2943437337 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"73480","22881.623165","131.243.2.12","157.231.148.18","TCP","62","21  >  5651 [SYN, ACK] Seq=4068118039 Ack=2943437338 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"73523","22903.931126","83.10.133.169","131.243.1.10","TCP","58","3116  >  21 [SYN] Seq=994956575 Win=8192 Len=0 MSS=1460"
"73524","22903.931723","131.243.1.10","83.10.133.169","TCP","58","21  >  3116 [SYN, ACK] Seq=1681025900 Ack=994956576 Win=17520 Len=0 MSS=1460"
"73526","22904.210323","131.243.1.10","83.10.133.169","FTP","60","Response: 220-"
"73556","22904.825450","83.10.133.169","131.243.1.10","FTP","70","Request: USER anonymous"
"73579","22910.432771","217.148.52.180","203.174.5.11","TCP","62","3325  >  21 [SYN] Seq=3541771882 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"73580","22910.433548","203.174.5.11","217.148.52.180","TCP","58","21  >  3325 [SYN, ACK] Seq=2049536000 Ack=3541771883 Win=32768 Len=0 MSS=1460"
"73582","22910.675734","203.174.5.11","217.148.52.180","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"73583","22910.866210","217.148.52.180","203.174.5.11","FTP","70","Request: USER anonymous"
"73605","22916.529926","84.68.192.198","131.243.1.10","TCP","74","1548  >  21 [SYN] Seq=3127564219 Win=57344 Len=0 MSS=1380 WS=1 TSval=1160805350 TSecr=0"
"73606","22916.530472","131.243.1.10","84.68.192.198","TCP","58","21  >  1548 [SYN, ACK] Seq=1830380855 Ack=3127564220 Win=16560 Len=0 MSS=1460"
"73672","22918.980245","21.242.196.102","131.243.1.10","TCP","62","14561  >  21 [SYN] Seq=906591700 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"73799","22936.027499","141.92.198.155","203.174.5.11","TCP","62","2479  >  21 [SYN] Seq=692492341 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"73800","22936.028264","203.174.5.11","141.92.198.155","TCP","58","21  >  2479 [SYN, ACK] Seq=2050368000 Ack=692492342 Win=32768 Len=0 MSS=1460"
"73842","22942.728987","92.153.240.120","131.243.1.10","TCP","62","1335  >  21 [SYN] Seq=2764061708 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"73843","22942.729421","131.243.1.10","92.153.240.120","TCP","58","21  >  1335 [SYN, ACK] Seq=2073178303 Ack=2764061709 Win=17520 Len=0 MSS=1460"
"73847","22942.884361","131.243.1.10","92.153.240.120","FTP","60","Response: 220-"
"73877","22943.048486","92.153.240.120","131.243.1.10","FTP","70","Request: USER anonymous"
"74221","23012.674695","187.18.15.111","109.103.64.27","TCP","58","4313  >  21 [SYN] Seq=653663782 Win=8192 Len=0 MSS=1460"
"74222","23012.676586","109.103.64.27","187.18.15.111","TCP","58","21  >  4313 [SYN, ACK] Seq=601476029 Ack=653663783 Win=1460 Len=0 MSS=1460"
"74224","23012.939375","109.103.64.27","187.18.15.111","FTP","86","Response: 220 <domain> FTP Server Ready "
"74225","23013.141193","187.18.15.111","109.103.64.27","FTP","70","Request: USER anonymous"
"74299","23023.696557","141.92.198.155","203.174.5.11","TCP","62","2481  >  21 [SYN] Seq=714471046 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"74434","23057.902319","187.18.15.111","62.159.77.154","TCP","58","4441  >  21 [SYN] Seq=653793135 Win=8192 Len=0 MSS=1460"
"74435","23057.904031","62.159.77.154","187.18.15.111","TCP","58","21  >  4441 [SYN, ACK] Seq=312699999 Ack=653793136 Win=2920 Len=0 MSS=1460"
"74438","23058.103104","62.159.77.154","187.18.15.111","FTP","77","Response: 220 FTP server ready."
"74441","23058.303871","187.18.15.111","62.159.77.154","FTP","70","Request: USER anonymous"
"74530","23078.864718","187.18.15.111","44.76.136.98","TCP","58","4507  >  21 [SYN] Seq=653921920 Win=8192 Len=0 MSS=1460"
"74531","23078.865381","44.76.136.98","187.18.15.111","TCP","62","21  >  4507 [SYN, ACK] Seq=500429952 Ack=653921921 Win=49152 Len=0 MSS=1460 SACK_PERM=1"
"74536","23079.295241","44.76.136.98","187.18.15.111","FTP","86","Response: 220 <domain> FTP server ready."
"74537","23079.549559","187.18.15.111","44.76.136.98","FTP","70","Request: USER anonymous"
"74606","23098.399987","21.242.196.102","131.243.1.10","TCP","62","14576  >  21 [SYN] Seq=2293871522 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"74875","23164.080670","141.92.198.155","203.174.5.11","TCP","62","2483  >  21 [SYN] Seq=749576563 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"74906","23167.165574","187.18.15.111","189.246.241.212","TCP","58","4708  >  21 [SYN] Seq=653924061 Win=8192 Len=0 MSS=1460"
"74907","23167.166768","189.246.241.212","187.18.15.111","TCP","58","21  >  4708 [SYN, ACK] Seq=2224099999 Ack=653924062 Win=2920 Len=0 MSS=1460"
"74909","23167.366526","189.246.241.212","187.18.15.111","FTP","77","Response: 220 FTP server ready."
"74910","23167.394064","187.18.15.111","123.47.104.102","TCP","58","4711  >  21 [SYN] Seq=653924098 Win=8192 Len=0 MSS=1460"
"74911","23167.395885","123.47.104.102","187.18.15.111","TCP","58","21  >  4711 [SYN, ACK] Seq=2633910205 Ack=653924099 Win=1460 Len=0 MSS=1460"
"74914","23167.560572","187.18.15.111","189.246.241.212","FTP","70","Request: USER anonymous"
"74919","23167.643877","123.47.104.102","187.18.15.111","FTP","86","Response: 220 <domain> FTP Server Ready "
"74923","23167.841064","187.18.15.111","123.47.104.102","FTP","70","Request: USER anonymous"
"75006","23177.677995","187.18.15.111","141.35.20.31","TCP","58","4742  >  21 [SYN] Seq=653924433 Win=8192 Len=0 MSS=1460"
"75007","23177.681580","141.35.20.31","187.18.15.111","TCP","58","21  >  4742 [SYN, ACK] Seq=7670688 Ack=653924434 Win=5840 Len=0 MSS=1460"
"75013","23178.572748","141.35.20.31","187.18.15.111","FTP","85","Response: 220 <domain> FTP Server Ready"
"75014","23179.280486","187.18.15.111","141.35.20.31","FTP","70","Request: USER anonymous"
"75184","23234.550679","83.139.153.25","131.243.1.10","TCP","62","33268  >  21 [SYN] Seq=1991330997 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"75185","23234.551355","131.243.1.10","83.139.153.25","TCP","58","21  >  33268 [SYN, ACK] Seq=2848390191 Ack=1991330998 Win=17520 Len=0 MSS=1460"
"75189","23234.749119","131.243.1.10","83.139.153.25","FTP","60","Response: 220-"
"75219","23235.023511","83.139.153.25","131.243.1.10","FTP","70","Request: USER anonymous"
"75336","23242.269587","166.72.28.214","203.174.5.11","TCP","62","22622  >  21 [SYN] Seq=4243376044 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"75337","23242.270362","203.174.5.11","166.72.28.214","TCP","58","21  >  22622 [SYN, ACK] Seq=2060416000 Ack=4243376045 Win=32768 Len=0 MSS=1460"
"75385","23245.305135","203.174.5.11","166.72.28.214","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"75386","23245.523235","166.72.28.214","203.174.5.11","FTP","70","Request: USER anonymous"
"75426","23249.131225","200.131.126.75","203.174.5.11","TCP","74","49432  >  21 [SYN] Seq=3885053104 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1840905431 TSecr=0 WS=1"
"75427","23249.131988","203.174.5.11","200.131.126.75","TCP","58","21  >  49432 [SYN, ACK] Seq=2060800000 Ack=3885053105 Win=32768 Len=0 MSS=1460"
"75442","23251.756061","203.174.5.11","200.131.126.75","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"75444","23251.953703","200.131.126.75","203.174.5.11","FTP","70","Request: USER anonymous"
"75720","23335.341004","155.127.0.177","131.243.2.12","TCP","62","2674  >  21 [SYN] Seq=4023333026 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"75721","23335.341227","131.243.2.12","155.127.0.177","TCP","62","21  >  2674 [SYN, ACK] Seq=4151654351 Ack=4023333027 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"75920","23386.239777","4.251.189.14","131.243.1.10","TCP","74","48970  >  21 [SYN] Seq=821152444 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=26784965 TSecr=0 WS=1"
"75921","23386.240326","131.243.1.10","4.251.189.14","TCP","58","21  >  48970 [SYN, ACK] Seq=1178979828 Ack=821152445 Win=17520 Len=0 MSS=1460"
"76292","23466.286735","148.111.20.136","131.243.1.10","TCP","74","44396  >  21 [SYN] Seq=909397136 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=76185714 TSecr=0 WS=1"
"76293","23466.287267","131.243.1.10","148.111.20.136","TCP","58","21  >  44396 [SYN, ACK] Seq=2357946244 Ack=909397137 Win=17520 Len=0 MSS=1460"
"76678","23785.086060","242.4.57.99","131.243.1.83","TCP","74","1310  >  21 [SYN] Seq=1146348266 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1884906 TSecr=0 WS=1"
"76679","23785.086484","131.243.1.83","242.4.57.99","TCP","58","21  >  1310 [SYN, ACK] Seq=2199721553 Ack=1146348267 Win=17520 Len=0 MSS=1460"
"76682","23786.282904","131.243.1.83","242.4.57.99","FTP","60","Response: 220-"
"76712","23788.160496","242.4.57.99","131.243.1.83","FTP","70","Request: USER anonymous"
"76789","23882.920814","82.143.24.12","131.243.2.12","TCP","62","3391  >  21 [SYN] Seq=3563435371 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"76790","23882.921084","131.243.2.12","82.143.24.12","TCP","62","21  >  3391 [SYN, ACK] Seq=4230141552 Ack=3563435372 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"76858","23927.214347","84.150.201.32","128.3.28.48","TCP","74","32784  >  21 [SYN] Seq=1408245349 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=61310 TSecr=0 WS=1"
"76859","23927.214609","128.3.28.48","84.150.201.32","TCP","74","21  >  32784 [SYN, ACK] Seq=3313414684 Ack=1408245350 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2209985884 TSecr=61310 WS=1"
"76861","23927.693604","128.3.28.48","84.150.201.32","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"76863","23927.827474","84.150.201.32","128.3.28.48","FTP","82","Request: USER anonymous"
"76883","23928.907305","84.150.201.32","128.3.28.48","TCP","74","32786  >  21 [SYN] Seq=1400130472 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=62176 TSecr=0 WS=1"
"76913","23930.709452","84.150.201.32","128.3.28.48","TCP","74","32788  >  21 [SYN] Seq=1405115960 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=63100 TSecr=0 WS=1"
"76944","23934.608426","84.150.201.32","128.3.28.48","TCP","74","32790  >  21 [SYN] Seq=1412021483 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=65095 TSecr=0 WS=1"
"77239","23987.336389","84.150.201.32","128.3.28.48","TCP","74","32822  >  21 [SYN] Seq=1456816692 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=92095 TSecr=0 WS=1"
"77266","23991.731901","84.150.201.32","128.3.28.48","TCP","74","32824  >  21 [SYN] Seq=1477777102 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=94347 TSecr=0 WS=1"
"77293","24000.516713","84.150.201.32","128.3.28.48","TCP","74","32826  >  21 [SYN] Seq=1475967740 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=98845 TSecr=0 WS=1"
"77320","24003.074245","84.150.201.32","128.3.28.48","TCP","74","32828  >  21 [SYN] Seq=1477227804 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=100155 TSecr=0 WS=1"
"77345","24005.041682","84.150.201.32","128.3.28.48","TCP","74","32830  >  21 [SYN] Seq=1476105596 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=101163 TSecr=0 WS=1"
"77372","24043.804617","84.150.201.32","128.3.28.48","TCP","74","32837  >  21 [SYN] Seq=1514068637 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=121012 TSecr=0 WS=1"
"77394","24070.384108","128.70.138.248","131.243.1.10","TCP","62","1452  >  21 [SYN] Seq=537009569 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"77395","24070.384108","128.70.138.248","131.243.1.10","TCP","62","1451  >  21 [SYN] Seq=536950049 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"77396","24070.384672","131.243.1.10","128.70.138.248","TCP","58","21  >  1451 [SYN, ACK] Seq=2489362598 Ack=536950050 Win=17520 Len=0 MSS=1460"
"77409","24073.849394","84.150.201.32","128.3.28.48","TCP","74","32839  >  21 [SYN] Seq=1548006281 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=136397 TSecr=0 WS=1"
"77414","24073.974077","131.243.1.10","128.70.138.248","FTP","60","Response: 220-"
"77491","24076.200377","216.43.247.103","131.243.1.10","TCP","74","58440  >  21 [SYN] Seq=1545074868 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1850974466 TSecr=0 WS=1"
"77492","24076.200903","131.243.1.10","216.43.247.103","TCP","58","21  >  58440 [SYN, ACK] Seq=3416989053 Ack=1545074869 Win=17520 Len=0 MSS=1460"
"77556","24084.523814","128.70.138.248","131.243.1.10","FTP","70","Request: USER anonymous"
"77562","24086.141657","84.150.201.32","128.3.28.48","TCP","74","32843  >  21 [SYN] Seq=1563815494 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=142691 TSecr=0 WS=1"
"77632","24101.425945","84.150.201.32","128.3.28.48","TCP","74","32845  >  21 [SYN] Seq=1574945071 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=150516 TSecr=0 WS=1"
"77686","24120.754549","84.150.201.32","128.3.28.48","TCP","74","32847  >  21 [SYN] Seq=1605318125 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=160416 TSecr=0 WS=1"
"77718","24124.398020","84.150.201.32","128.3.28.48","TCP","74","32849  >  21 [SYN] Seq=1597784256 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=162280 TSecr=0 WS=1"
"77742","24139.088199","81.38.119.105","131.243.1.10","TCP","74","55462  >  21 [SYN] Seq=3477434309 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=46343766 TSecr=0 WS=1"
"77743","24139.088679","131.243.1.10","81.38.119.105","TCP","58","21  >  55462 [SYN, ACK] Seq=1729599910 Ack=3477434310 Win=17520 Len=0 MSS=1460"
"77745","24139.534388","131.243.1.10","81.38.119.105","FTP","60","Response: 220-"
"77775","24140.013064","81.38.119.105","131.243.1.10","FTP","70","Request: USER anonymous"
"77814","24178.908613","118.110.62.142","203.174.5.11","TCP","62","2244  >  21 [SYN] Seq=1883211931 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"77815","24178.909383","203.174.5.11","118.110.62.142","TCP","58","21  >  2244 [SYN, ACK] Seq=2069760000 Ack=1883211932 Win=32768 Len=0 MSS=1460"
"77817","24179.131974","203.174.5.11","118.110.62.142","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"77818","24179.292112","118.110.62.142","203.174.5.11","FTP","70","Request: USER anonymous"
"77976","24207.522817","81.38.119.105","131.243.1.10","TCP","74","55579  >  21 [SYN] Seq=3553989230 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=46350608 TSecr=0 WS=1"
"78256","24238.166715","120.221.194.180","131.243.1.10","TCP","78","29140  >  21 [SYN] Seq=2160187385 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78257","24238.167219","131.243.1.10","120.221.194.180","TCP","58","21  >  29140 [SYN, ACK] Seq=410737250 Ack=2160187386 Win=16560 Len=0 MSS=1460"
"78259","24238.616256","131.243.1.10","120.221.194.180","FTP","60","Response: 220-"
"78289","24239.337293","120.221.194.180","131.243.1.10","FTP","70","Request: USER anonymous"
"78317","24242.944073","120.221.194.180","131.243.1.10","TCP","78","29367  >  21 [SYN] Seq=214768259 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78319","24242.948112","120.221.194.180","131.243.1.10","TCP","78","29369  >  21 [SYN] Seq=740867206 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78321","24242.977558","120.221.194.180","131.243.1.10","TCP","78","29372  >  21 [SYN] Seq=2297069518 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78323","24242.982470","120.221.194.180","131.243.1.10","TCP","78","29374  >  21 [SYN] Seq=1009559773 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78325","24242.985537","120.221.194.180","131.243.1.10","TCP","78","29375  >  21 [SYN] Seq=378080590 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78327","24242.988762","120.221.194.180","131.243.1.10","TCP","78","29376  >  21 [SYN] Seq=332322521 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
"78329","24242.992260","120.221.194.180","131.243.1.10","TCP","78","29377  >  21 [SYN] Seq=1346131273 Win=35040 Len=0 MSS=1380 TSval=0 TSecr=0 SACK_PERM=1"
