"No.","Time","Source","Destination","Protocol","Length","Info"
"25076","12890.932093","8.205.135.192","128.3.28.48","TCP","74","58286  >  21 [SYN] Seq=1322394074 Win=5840 Len=0 MSS=1400 SACK_PERM=1 TSval=5845349 TSecr=0 WS=1"
"25209","12921.443714","38.93.253.216","131.243.2.12","TCP","62","3498  >  21 [SYN] Seq=1641971445 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"25210","12921.444020","131.243.2.12","38.93.253.216","TCP","62","21  >  3498 [SYN, ACK] Seq=1573695383 Ack=1641971446 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"25826","13094.534581","73.231.82.55","131.243.1.10","TCP","58","59417  >  21 [SYN] Seq=1187471577 Win=8760 Len=0 MSS=1460"
"25827","13094.535133","131.243.1.10","73.231.82.55","TCP","58","21  >  59417 [SYN, ACK] Seq=2010532592 Ack=1187471578 Win=17520 Len=0 MSS=1460"
"25832","13094.740756","131.243.1.10","73.231.82.55","FTP","60","Response: 220-"
"25862","13094.959631","73.231.82.55","131.243.1.10","FTP","70","Request: USER anonymous"
"26092","13164.398486","84.68.192.198","131.243.1.10","TCP","74","1806  >  21 [SYN] Seq=1929970187 Win=57344 Len=0 MSS=1380 WS=1 TSval=1220377035 TSecr=0"
"26093","13164.399155","131.243.1.10","84.68.192.198","TCP","58","21  >  1806 [SYN, ACK] Seq=2683291317 Ack=1929970188 Win=16560 Len=0 MSS=1460"
"26338","13270.534636","165.128.231.76","131.243.1.10","TCP","58","5218  >  21 [SYN] Seq=4289213317 Win=512 Len=0 MSS=1460"
"26339","13270.535231","131.243.1.10","165.128.231.76","TCP","58","21  >  5218 [SYN, ACK] Seq=3179682964 Ack=4289213318 Win=17520 Len=0 MSS=1460"
"26341","13270.695957","131.243.1.10","165.128.231.76","FTP","60","Response: 220-"
"26371","13270.883212","165.128.231.76","131.243.1.10","FTP","70","Request: USER anonymous"
"26426","13291.491699","49.103.49.196","131.243.1.10","TCP","74","49899  >  21 [SYN] Seq=2764464076 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=42470053 TSecr=0 WS=1"
"26427","13291.492321","131.243.1.10","49.103.49.196","TCP","58","21  >  49899 [SYN, ACK] Seq=3743316421 Ack=2764464077 Win=17520 Len=0 MSS=1460"
"26429","13291.643230","131.243.1.10","49.103.49.196","FTP","60","Response: 220-"
"26459","13291.808316","49.103.49.196","131.243.1.10","FTP","70","Request: USER anonymous"
"26489","13295.046466","49.103.49.196","131.243.1.10","TCP","74","49902  >  21 [SYN] Seq=2777185655 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=42470409 TSecr=0 WS=1"
"26581","13393.353426","38.93.253.216","131.243.2.12","TCP","62","3421  >  21 [SYN] Seq=1762259998 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"26956","13633.842415","219.177.120.106","131.243.1.10","TCP","74","59281  >  21 [SYN] Seq=4046974364 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267355 TSecr=0"
"26957","13633.842926","131.243.1.10","219.177.120.106","TCP","58","21  >  59281 [SYN, ACK] Seq=2034321556 Ack=4046974365 Win=17520 Len=0 MSS=1460"
"26959","13633.976837","131.243.1.10","219.177.120.106","FTP","60","Response: 220-"
"26988","13634.121628","219.177.120.106","131.243.1.10","FTP","70","Request: USER anonymous"
"27032","13643.545488","219.177.120.106","131.243.1.10","TCP","74","59338  >  21 [SYN] Seq=4056571677 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267375 TSecr=0"
"27086","13646.356980","219.177.120.106","131.243.1.10","TCP","74","59369  >  21 [SYN] Seq=4060643499 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267380 TSecr=0"
"27142","13647.617959","219.177.120.106","131.243.1.10","TCP","74","59400  >  21 [SYN] Seq=4064856992 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267383 TSecr=0"
"27204","13649.085500","219.177.120.106","131.243.1.10","TCP","74","59436  >  21 [SYN] Seq=4070112218 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267386 TSecr=0"
"27255","13649.854622","219.177.120.106","131.243.1.10","TCP","74","59449  >  21 [SYN] Seq=4071772247 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267387 TSecr=0"
"27300","13650.333352","219.177.120.106","131.243.1.10","TCP","74","59453  >  21 [SYN] Seq=4072579909 Win=8192 Len=0 MSS=1460 WS=1 TSval=15267388 TSecr=0"
"27550","13765.478460","139.48.62.62","131.243.1.10","TCP","78","40900  >  21 [SYN] Seq=1979790987 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=1247681599 TSecr=0"
"27551","13765.479023","131.243.1.10","139.48.62.62","TCP","58","21  >  40900 [SYN, ACK] Seq=1324041439 Ack=1979790988 Win=17520 Len=0 MSS=1460"
"27553","13765.777846","131.243.1.10","139.48.62.62","FTP","60","Response: 220-"
"27583","13766.088799","139.48.62.62","131.243.1.10","FTP","70","Request: USER anonymous"
"27745","13831.212224","221.118.242.64","109.103.64.27","TCP","62","3292  >  21 [SYN] Seq=2404300687 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27746","13831.214085","109.103.64.27","221.118.242.64","TCP","58","21  >  3292 [SYN, ACK] Seq=1110947261 Ack=2404300688 Win=1460 Len=0 MSS=1460"
"27748","13831.384836","109.103.64.27","221.118.242.64","FTP","86","Response: 220 <domain> FTP Server Ready "
"27749","13831.550225","221.118.242.64","109.103.64.27","FTP","70","Request: USER anonymous"
"27784","13836.336684","65.53.20.42","131.243.1.10","TCP","62","4331  >  21 [SYN] Seq=2653381999 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27785","13836.337449","131.243.1.10","65.53.20.42","TCP","58","21  >  4331 [SYN, ACK] Seq=1668477243 Ack=2653382000 Win=17520 Len=0 MSS=1460"
"27786","13836.526471","221.118.242.64","44.76.136.98","TCP","62","3356  >  21 [SYN] Seq=2408683238 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27787","13836.527108","44.76.136.98","221.118.242.64","TCP","62","21  >  3356 [SYN, ACK] Seq=1371397888 Ack=2408683239 Win=49152 Len=0 MSS=1460 SACK_PERM=1"
"27790","13836.577048","131.243.1.10","65.53.20.42","FTP","60","Response: 220-"
"27821","13836.824169","65.53.20.42","131.243.1.10","FTP","70","Request: USER anonymous"
"27833","13837.742539","221.118.242.64","123.47.104.102","TCP","62","3399  >  21 [SYN] Seq=2410934663 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27834","13837.744015","221.118.242.64","189.246.241.212","TCP","62","3400  >  21 [SYN] Seq=2410973200 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27835","13837.744346","221.118.242.64","48.248.244.161","TCP","62","3401  >  21 [SYN] Seq=2411010187 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"27836","13837.744372","123.47.104.102","221.118.242.64","TCP","58","21  >  3399 [SYN, ACK] Seq=634515389 Ack=2410934664 Win=1460 Len=0 MSS=1460"
"27837","13837.745226","189.246.241.212","221.118.242.64","TCP","58","21  >  3400 [SYN, ACK] Seq=446699999 Ack=2410973201 Win=2920 Len=0 MSS=1460"
"27838","13837.746060","48.248.244.161","221.118.242.64","TCP","58","21  >  3401 [SYN, ACK] Seq=2377866685 Ack=2411010188 Win=1460 Len=0 MSS=1460"
"27842","13837.912455","189.246.241.212","221.118.242.64","FTP","77","Response: 220 FTP server ready."
"27843","13837.914568","123.47.104.102","221.118.242.64","FTP","86","Response: 220 <domain> FTP Server Ready "
"27844","13837.916135","48.248.244.161","221.118.242.64","FTP","87","Response: 220 <domain> FTP Server Ready. "
"27849","13838.077123","221.118.242.64","189.246.241.212","FTP","70","Request: USER anonymous"
"27851","13838.082392","221.118.242.64","123.47.104.102","FTP","70","Request: USER anonymous"
"27852","13838.082811","221.118.242.64","48.248.244.161","FTP","70","Request: USER anonymous"
"27865","13839.190269","44.76.136.98","221.118.242.64","FTP","86","Response: 220 <domain> FTP server ready."
"27866","13839.357263","221.118.242.64","44.76.136.98","FTP","70","Request: USER anonymous"
"27944","13880.595188","124.222.114.147","128.3.12.44","TCP","74","63268  >  21 [SYN] Seq=543767440 Win=16384 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0"
"27945","13880.596008","128.3.12.44","124.222.114.147","TCP","54","21  >  63268 [SYN, ACK] Seq=507904000 Ack=543767441 Win=4096 Len=0"
"27948","13880.817667","128.3.12.44","124.222.114.147","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"27949","13880.941373","124.222.114.147","128.3.12.44","FTP","70","Request: USER anonymous"
"28170","14056.888970","187.190.50.169","128.3.12.44","TCP","74","11745  >  21 [SYN] Seq=2219778698 Win=16384 Len=0 MSS=1400 WS=1 TSval=0 TSecr=0"
"28171","14056.889801","128.3.12.44","187.190.50.169","TCP","54","21  >  11745 [SYN, ACK] Seq=531584000 Ack=2219778699 Win=4096 Len=0"
"28173","14057.162339","128.3.12.44","187.190.50.169","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"28174","14057.370821","187.190.50.169","128.3.12.44","FTP","70","Request: USER anonymous"
"28201","14213.805797","160.71.218.255","131.243.1.10","TCP","62","3782  >  21 [SYN] Seq=3339833787 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"28202","14213.806484","131.243.1.10","160.71.218.255","TCP","58","21  >  3782 [SYN, ACK] Seq=1688593749 Ack=3339833788 Win=17520 Len=0 MSS=1460"
"28204","14215.768985","131.243.1.10","160.71.218.255","FTP","60","Response: 220-"
"28234","14217.006513","160.71.218.255","131.243.1.10","FTP","70","Request: USER anonymous"
"28269","14244.887831","160.71.218.255","131.243.1.10","TCP","62","3784  >  21 [SYN] Seq=3347682370 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"28337","14314.069977","82.143.24.12","131.243.2.12","TCP","62","1132  >  21 [SYN] Seq=2857284234 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"28338","14314.070181","131.243.2.12","82.143.24.12","TCP","62","21  >  1132 [SYN, ACK] Seq=1758707173 Ack=2857284235 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"28352","14320.333331","82.143.24.12","131.243.2.12","TCP","62","2616  >  21 [SYN] Seq=2859440563 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"28353","14320.333588","131.243.2.12","82.143.24.12","TCP","62","21  >  2616 [SYN, ACK] Seq=1759563821 Ack=2859440564 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"28379","14326.980921","160.71.218.255","131.243.1.10","TCP","62","3787  >  21 [SYN] Seq=3368297796 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"28486","14351.942584","82.143.24.12","131.243.2.12","TCP","62","4476  >  21 [SYN] Seq=2869905288 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"28487","14351.942871","131.243.2.12","82.143.24.12","TCP","62","21  >  4476 [SYN, ACK] Seq=1763858476 Ack=2869905289 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"28568","14372.001933","160.71.218.255","131.243.1.10","TCP","62","3789  >  21 [SYN] Seq=3379594947 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"28619","14377.119082","160.71.218.255","131.243.1.10","TCP","62","3790  >  21 [SYN] Seq=3380929781 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"28739","14397.943041","21.136.179.14","128.3.28.48","TCP","74","37832  >  21 [SYN, ECN, CWR] Seq=3612084910 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=12515806 TSecr=0 WS=1"
"28740","14397.943284","128.3.28.48","21.136.179.14","TCP","74","21  >  37832 [SYN, ACK] Seq=1168280110 Ack=3612084911 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=2269575744 TSecr=12515806 WS=1"
"28766","14402.413161","128.3.28.48","21.136.179.14","FTP","120","Response: 220 <domain> FTP server (Version wu-2.6.1-20) ready."
"28769","14402.593068","21.136.179.14","128.3.28.48","FTP","82","Request: USER anonymous"
"28800","14404.069088","21.136.179.14","128.3.28.48","TCP","74","37834  >  21 [SYN, ECN, CWR] Seq=3611726282 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=12516419 TSecr=0 WS=1"
"28847","14406.805896","21.136.179.14","128.3.28.48","TCP","74","37837  >  21 [SYN, ECN, CWR] Seq=3618342541 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=12516693 TSecr=0 WS=1"
"28899","14411.071781","21.136.179.14","128.3.28.48","TCP","74","37839  >  21 [SYN, ECN, CWR] Seq=3614212227 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=12517119 TSecr=0 WS=1"
"28959","14417.895519","21.136.179.14","128.3.28.48","TCP","74","37847  >  21 [SYN, ECN, CWR] Seq=3624075152 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=12517801 TSecr=0 WS=1"
"29744","14510.504769","10.48.254.166","131.243.1.10","TCP","62","44725  >  21 [SYN] Seq=1377348601 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"29745","14510.505306","131.243.1.10","10.48.254.166","TCP","58","21  >  44725 [SYN, ACK] Seq=853067605 Ack=1377348602 Win=17520 Len=0 MSS=1460"
"29889","14534.324474","213.24.52.183","128.3.12.44","TCP","74","33974  >  21 [SYN] Seq=3778172415 Win=5840 Len=0 MSS=1452 SACK_PERM=1 TSval=18909554 TSecr=0 WS=2"
"29890","14534.325506","128.3.12.44","213.24.52.183","TCP","54","21  >  33974 [SYN, ACK] Seq=593984000 Ack=3778172416 Win=4096 Len=0"
"29892","14534.641503","128.3.12.44","213.24.52.183","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"29894","14534.867790","213.24.52.183","128.3.12.44","FTP","70","Request: USER anonymous"
"29915","14544.450225","213.24.52.183","128.3.12.44","TCP","74","33976  >  21 [SYN] Seq=3801394003 Win=5840 Len=0 MSS=1452 SACK_PERM=1 TSval=18910566 TSecr=0 WS=2"
"29974","14641.047893","187.190.50.169","128.3.12.44","TCP","74","11804  >  21 [SYN] Seq=863535040 Win=16384 Len=0 MSS=1400 WS=1 TSval=0 TSecr=0"
"30012","14691.421492","10.48.254.166","131.243.1.10","TCP","62","44746  >  21 [SYN] Seq=1421977781 Win=24820 Len=0 SACK_PERM=1 MSS=1460"
"30103","14780.181849","16.87.232.184","131.243.1.10","TCP","62","1072  >  21 [SYN] Seq=266902861 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"30104","14780.182309","131.243.1.10","16.87.232.184","TCP","58","21  >  1072 [SYN, ACK] Seq=2359748960 Ack=266902862 Win=17520 Len=0 MSS=1460"
"30106","14780.433054","131.243.1.10","16.87.232.184","FTP","60","Response: 220-"
"30136","14780.794612","16.87.232.184","131.243.1.10","FTP","70","Request: USER anonymous"
"30181","14787.449461","38.93.253.216","203.174.5.11","TCP","62","3445  >  21 [SYN] Seq=1272457161 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"30182","14787.450269","203.174.5.11","38.93.253.216","TCP","58","21  >  3445 [SYN, ACK] Seq=678272000 Ack=1272457162 Win=32768 Len=0 MSS=1460"
"30479","14981.867501","16.87.232.184","131.243.1.10","TCP","62","1140  >  21 [SYN] Seq=319982343 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"30480","14981.868077","131.243.1.10","16.87.232.184","TCP","58","21  >  1140 [SYN, ACK] Seq=2781453442 Ack=319982344 Win=17520 Len=0 MSS=1460"
"30691","15073.234335","93.184.100.33","128.3.12.44","TCP","62","1310  >  21 [SYN] Seq=5670682 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"30692","15073.235233","128.3.12.44","93.184.100.33","TCP","54","21  >  1310 [SYN, ACK] Seq=663936000 Ack=5670683 Win=4096 Len=0"
"30694","15073.484071","128.3.12.44","93.184.100.33","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"30695","15073.638489","93.184.100.33","128.3.12.44","FTP","70","Request: USER anonymous"
"30725","15077.457451","20.105.218.163","131.243.2.12","TCP","66","1537  >  21 [SYN] Seq=818589825 Win=60352 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"30726","15077.457770","131.243.2.12","20.105.218.163","TCP","66","21  >  1537 [SYN, ACK] Seq=1862862930 Ack=818589826 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"30743","15079.118438","117.105.159.60","131.243.1.10","TCP","74","32973  >  21 [SYN] Seq=34595323 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=3456745 TSecr=0 WS=1"
"30744","15079.119122","131.243.1.10","117.105.159.60","TCP","58","21  >  32973 [SYN, ACK] Seq=846600242 Ack=34595324 Win=17520 Len=0 MSS=1460"
"30748","15079.209381","131.243.1.10","117.105.159.60","FTP","60","Response: 220-"
"30778","15079.339424","117.105.159.60","131.243.1.10","FTP","70","Request: USER anonymous"
"30852","15087.217377","217.148.52.180","131.243.2.12","TCP","62","1639  >  21 [SYN] Seq=82011468 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"30853","15087.217612","131.243.2.12","217.148.52.180","TCP","62","21  >  1639 [SYN, ACK] Seq=1864162204 Ack=82011469 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"31055","15128.131917","93.184.100.33","128.3.12.44","TCP","62","1312  >  21 [SYN] Seq=5725595 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"31299","15175.051675","93.184.100.33","128.3.12.44","TCP","62","1314  >  21 [SYN] Seq=5772489 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"32131","15390.005223","217.211.132.163","131.243.1.10","TCP","62","1079  >  21 [SYN] Seq=1578797293 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"32132","15390.005835","131.243.1.10","217.211.132.163","TCP","58","21  >  1079 [SYN, ACK] Seq=905548663 Ack=1578797294 Win=17520 Len=0 MSS=1460"
"32134","15390.177350","131.243.1.10","217.211.132.163","FTP","60","Response: 220-"
"32164","15390.358220","217.211.132.163","131.243.1.10","FTP","70","Request: USER anonymous"
"32723","15754.003219","83.1.240.233","131.243.2.12","TCP","62","2244  >  21 [SYN] Seq=2118006820 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"32724","15754.003562","131.243.2.12","83.1.240.233","TCP","62","21  >  2244 [SYN, ACK] Seq=1952898368 Ack=2118006821 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"32726","15754.274602","131.243.2.12","83.1.240.233","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"32727","15754.550934","83.1.240.233","131.243.2.12","FTP","70","Request: USER anonymous"
"32762","15800.907944","83.1.240.233","131.243.2.12","TCP","62","4000  >  21 [SYN] Seq=2129056839 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"32763","15800.908177","131.243.2.12","83.1.240.233","TCP","62","21  >  4000 [SYN, ACK] Seq=1959395182 Ack=2129056840 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"33155","16131.948808","131.201.66.31","203.174.5.11","TCP","62","2234  >  21 [SYN] Seq=2457824640 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"33156","16131.949709","203.174.5.11","131.201.66.31","TCP","58","21  >  2234 [SYN, ACK] Seq=697856000 Ack=2457824641 Win=32768 Len=0 MSS=1460"
"33158","16132.220665","203.174.5.11","131.201.66.31","FTP","135","Response: 220 <domain> FTP server (Version 1.7.212.5 Wed May 30 12:19:42 GMT 2001) ready."
"33161","16132.410535","131.201.66.31","203.174.5.11","FTP","70","Request: USER anonymous"
"33182","16138.646514","216.43.247.103","131.243.1.10","TCP","74","38924  >  21 [SYN] Seq=1148137961 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=1910728150 TSecr=0 WS=1"
"33183","16138.647121","131.243.1.10","216.43.247.103","TCP","58","21  >  38924 [SYN, ACK] Seq=878677389 Ack=1148137962 Win=17520 Len=0 MSS=1460"
"33562","16255.297245","16.87.232.184","131.243.1.10","TCP","62","1255  >  21 [SYN] Seq=643088993 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"33563","16255.297936","131.243.1.10","16.87.232.184","TCP","58","21  >  1255 [SYN, ACK] Seq=3089544608 Ack=643088994 Win=17520 Len=0 MSS=1460"
"33726","16288.039778","16.87.232.184","131.243.1.10","TCP","62","1273  >  21 [SYN] Seq=652171442 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"34062","16384.581178","98.7.14.113","131.243.1.10","TCP","62","50216  >  21 [SYN] Seq=2747080 Win=8192 Len=0 MSS=1414"
"34063","16384.581821","131.243.1.10","98.7.14.113","TCP","58","21  >  50216 [SYN, ACK] Seq=2637598858 Ack=2747081 Win=16968 Len=0 MSS=1460"
"34065","16384.730357","131.243.1.10","98.7.14.113","FTP","60","Response: 220-"
"34096","16384.890701","98.7.14.113","131.243.1.10","FTP","70","Request: USER anonymous"
"34120","16386.500516","98.7.14.113","131.243.1.10","TCP","62","55183  >  21 [SYN] Seq=2749001 Win=8192 Len=0 MSS=1414"
"34121","16386.500908","131.243.1.10","98.7.14.113","TCP","58","21  >  55183 [SYN, ACK] Seq=1793882312 Ack=2749002 Win=16968 Len=0 MSS=1460"
"34374","16430.471890","197.113.3.99","128.3.20.245","TCP","62","1858  >  21 [SYN] Seq=1247178351 Win=8760 Len=0 MSS=1460"
"34421","16447.564585","197.113.3.99","128.3.20.245","TCP","62","1863  >  21 [SYN] Seq=1251606143 Win=8760 Len=0 MSS=1460"
"34481","16467.974879","206.175.122.94","128.3.12.44","TCP","62","3532  >  21 [SYN] Seq=3851954900 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"34482","16467.975739","128.3.12.44","206.175.122.94","TCP","54","21  >  3532 [SYN, ACK] Seq=844672000 Ack=3851954901 Win=4096 Len=0"
"34485","16469.877443","128.3.12.44","206.175.122.94","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"34489","16471.505112","206.175.122.94","128.3.12.44","FTP","70","Request: USER anonymous"
"34526","16484.614827","206.175.122.94","128.3.12.44","TCP","62","3537  >  21 [SYN] Seq=3856364822 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"34593","16512.309009","16.87.232.184","131.243.1.10","TCP","62","1298  >  21 [SYN] Seq=709248527 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"34754","16558.934348","16.87.232.184","131.243.1.10","TCP","62","1306  >  21 [SYN] Seq=721268835 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"34755","16558.934781","131.243.1.10","16.87.232.184","TCP","58","21  >  1306 [SYN, ACK] Seq=3868652241 Ack=721268836 Win=17520 Len=0 MSS=1460"
"34857","16579.562966","131.201.66.31","203.174.5.11","TCP","62","3910  >  21 [SYN] Seq=2573534422 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"34858","16579.563818","203.174.5.11","131.201.66.31","TCP","58","21  >  3910 [SYN, ACK] Seq=712512000 Ack=2573534423 Win=32768 Len=0 MSS=1460"
"34947","16607.239658","206.175.122.94","128.3.12.44","TCP","62","3542  >  21 [SYN] Seq=3887202663 Win=8760 Len=0 MSS=1460 SACK_PERM=1"
"35101","16648.993686","197.113.3.99","128.3.20.245","TCP","62","1877  >  21 [SYN] Seq=1302175212 Win=8760 Len=0 MSS=1460"
"35345","16708.387716","167.132.136.3","128.3.12.44","TCP","74","39886  >  21 [SYN] Seq=1756583747 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=37498146 TSecr=0 WS=1"
