"No.","Time","Source","Destination","Protocol","Length","Info"
"96003","18381.690981","131.243.2.12","60.36.91.126","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"96007","18381.879875","60.36.91.126","131.243.2.12","FTP","70","Request: USER anonymous"
"96055","18394.227440","182.118.192.175","163.86.146.154","TCP","58","43161  >  21 [SYN] Seq=3576663180 Win=8760 Len=0 MSS=1460"
"96056","18394.227660","163.86.146.154","182.118.192.175","TCP","58","21  >  43161 [SYN, ACK] Seq=3114648120 Ack=3576663181 Win=5840 Len=0 MSS=1460"
"96555","18532.196622","217.131.72.240","131.243.1.10","TCP","58","45464  >  21 [SYN] Seq=3861502920 Win=8760 Len=0 MSS=1460"
"96556","18532.197186","131.243.1.10","217.131.72.240","TCP","58","21  >  45464 [SYN, ACK] Seq=882741951 Ack=3861502921 Win=17520 Len=0 MSS=1460"
"96558","18532.373428","131.243.1.10","217.131.72.240","FTP","60","Response: 220-"
"96589","18532.561577","217.131.72.240","131.243.1.10","FTP","70","Request: USER anonymous"
"96677","18555.143139","215.190.12.217","131.243.1.10","TCP","74","3452  >  21 [SYN] Seq=1012978998 Win=57344 Len=0 MSS=1460 WS=1 TSval=941990506 TSecr=0"
"96678","18555.143629","131.243.1.10","215.190.12.217","TCP","58","21  >  3452 [SYN, ACK] Seq=1953271776 Ack=1012978999 Win=17520 Len=0 MSS=1460"
"96680","18555.153333","131.243.1.10","215.190.12.217","FTP","60","Response: 220-"
"96732","18558.933205","215.190.12.217","131.243.1.10","FTP","70","Request: USER anonymous"
"96790","18572.991269","73.6.91.115","131.243.2.12","TCP","62","5697  >  21 [SYN] Seq=3396212482 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"96791","18572.991484","131.243.2.12","73.6.91.115","TCP","62","21  >  5697 [SYN, ACK] Seq=1802295857 Ack=3396212483 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"96846","18579.676196","215.190.12.217","131.243.1.10","TCP","74","3453  >  21 [SYN] Seq=3303772622 Win=57344 Len=0 MSS=1460 WS=1 TSval=941992960 TSecr=0"
"96994","18597.644492","14.230.171.209","131.243.56.235","TCP","62","1313  >  21 [SYN] Seq=3787035565 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"96995","18597.645359","131.243.56.235","14.230.171.209","TCP","58","21  >  1313 [SYN, ACK] Seq=3591176566 Ack=3787035566 Win=8760 Len=0 MSS=1460"
"97050","18607.673755","42.30.77.233","131.243.2.12","TCP","62","4613  >  21 [SYN] Seq=1180399328 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"97051","18607.674013","131.243.2.12","42.30.77.233","TCP","62","21  >  4613 [SYN, ACK] Seq=1808860628 Ack=1180399329 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"97060","18608.137929","131.243.2.12","42.30.77.233","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"97061","18608.493302","42.30.77.233","131.243.2.12","FTP","70","Request: USER anonymous"
"97130","18618.492647","131.243.56.235","14.230.171.209","FTP","60","Response: 220-"
"97147","18620.149832","14.230.171.209","131.243.56.235","FTP","70","Request: USER anonymous"
"97180","18622.738498","14.230.171.209","131.243.56.235","TCP","62","1315  >  21 [SYN] Seq=3793406527 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"97307","18638.589703","215.190.12.217","131.243.1.10","TCP","74","3454  >  21 [SYN] Seq=2965816230 Win=57344 Len=0 MSS=1460 WS=1 TSval=941998851 TSecr=0"
"97490","18660.288194","14.230.171.209","131.243.56.235","TCP","62","1317  >  21 [SYN] Seq=3802892969 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"97523","18664.853566","14.230.171.209","131.243.56.235","TCP","62","1318  >  21 [SYN] Seq=3804108129 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"97627","18676.528041","14.230.171.209","131.243.56.235","TCP","62","1320  >  21 [SYN] Seq=3807080902 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"97649","18677.995658","14.230.171.209","131.243.56.235","TCP","62","1322  >  21 [SYN] Seq=3807545027 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"97845","18700.958725","37.128.181.5","131.243.193.93","TCP","62","59134  >  21 [SYN] Seq=1608631894 Win=61440 Len=0 MSS=536 WS=1"
"97847","18700.959066","131.243.193.93","37.128.181.5","TCP","62","21  >  59134 [SYN, ACK] Seq=3438618647 Ack=1608631895 Win=5840 Len=0 MSS=1460 WS=1"
"97850","18701.075961","131.243.193.93","37.128.181.5","FTP","118","Response: 220 ProFTPD 1.2.2rc2 Server (powered by SuSE Linux) [<domain>]"
"97851","18701.085095","37.128.181.5","131.243.193.93","FTP","70","Request: USER anonymous"
"97901","18705.806207","79.36.161.226","131.243.1.10","TCP","58","33453  >  21 [SYN] Seq=3907039870 Win=8760 Len=0 MSS=1460"
"97902","18705.806744","131.243.1.10","79.36.161.226","TCP","58","21  >  33453 [SYN, ACK] Seq=2252158650 Ack=3907039871 Win=17520 Len=0 MSS=1460"
"98184","18739.692904","95.142.248.28","131.243.1.10","TCP","62","61918  >  21 [SYN] Seq=2207494807 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"98185","18739.693642","131.243.1.10","95.142.248.28","TCP","58","21  >  61918 [SYN, ACK] Seq=4247261044 Ack=2207494808 Win=17520 Len=0 MSS=1460"
"98190","18739.930157","131.243.1.10","95.142.248.28","FTP","60","Response: 220-"
"98221","18740.269242","95.142.248.28","131.243.1.10","FTP","70","Request: USER anonymous"
"98308","18750.968495","161.248.223.152","131.243.2.12","TCP","78","4262  >  21 [SYN] Seq=217768737 Win=55168 Len=0 MSS=1460 WS=8 TSval=0 TSecr=0 SACK_PERM=1"
"98309","18750.968748","131.243.2.12","161.248.223.152","TCP","78","21  >  4262 [SYN, ACK] Seq=1839469597 Ack=217768738 Win=65535 Len=0 TSval=281206095 TSecr=0 WS=2 SACK_PERM=1 MSS=1460"
"98381","18759.590764","95.142.248.28","131.243.1.10","TCP","62","61919  >  21 [SYN] Seq=2212476611 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"98901","18824.171225","14.230.171.209","131.243.56.235","TCP","62","1392  >  21 [SYN] Seq=3846810229 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"99009","18837.531416","230.94.215.156","131.243.1.10","TCP","74","1414  >  21 [SYN] Seq=2006802083 Win=16384 Len=0 MSS=1460 WS=1 TSval=806552 TSecr=0"
"99010","18837.531905","131.243.1.10","230.94.215.156","TCP","58","21  >  1414 [SYN, ACK] Seq=2793065855 Ack=2006802084 Win=17520 Len=0 MSS=1460"
"99014","18837.681142","131.243.1.10","230.94.215.156","FTP","60","Response: 220-"
"99048","18837.840560","230.94.215.156","131.243.1.10","FTP","70","Request: USER anonymous"
"99105","18839.752088","14.230.171.209","131.243.56.235","TCP","62","1093  >  21 [SYN] Seq=3851359769 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"99106","18839.752785","131.243.56.235","14.230.171.209","TCP","58","21  >  1093 [SYN, ACK] Seq=3623215310 Ack=3851359770 Win=8760 Len=0 MSS=1460"
"99119","18840.433957","230.94.215.156","131.243.1.10","TCP","74","1416  >  21 [SYN] Seq=1643868220 Win=16384 Len=0 MSS=1460 WS=1 TSval=806843 TSecr=0"
"99346","18858.341841","142.96.66.242","131.243.1.10","TCP","78","3565  >  21 [SYN] Seq=666559342 Win=43800 Len=0 MSS=1414 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
"99347","18858.342416","131.243.1.10","142.96.66.242","TCP","58","21  >  3565 [SYN, ACK] Seq=3536795250 Ack=666559343 Win=16968 Len=0 MSS=1460"
"99351","18858.497303","131.243.1.10","142.96.66.242","FTP","60","Response: 220-"
"99382","18858.666079","142.96.66.242","131.243.1.10","FTP","70","Request: USER anonymous"
"99463","18866.985318","230.94.215.156","131.243.1.10","TCP","74","1419  >  21 [SYN] Seq=1316670989 Win=16384 Len=0 MSS=1460 WS=1 TSval=809499 TSecr=0"
"99743","18897.611450","138.225.23.36","93.154.168.114","TCP","78","4939  >  21 [SYN] Seq=3439840160 Win=13140 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
"99744","18897.611890","93.154.168.114","138.225.23.36","TCP","78","21  >  4939 [SYN, ACK] Seq=953469128 Ack=3439840161 Win=24616 Len=0 TSval=490844576 TSecr=0 WS=1 SACK_PERM=1 MSS=1460"
"99775","18901.587535","93.154.168.114","138.225.23.36","FTP","110","Response: 220 <domain> FTP server (SunOS 5.8) ready."
"99788","18903.221005","138.225.23.36","93.154.168.114","FTP","82","Request: USER anonymous"
"99793","18903.540122","230.94.215.156","131.243.1.10","TCP","74","1425  >  21 [SYN] Seq=3478957 Win=16384 Len=0 MSS=1460 WS=1 TSval=813155 TSecr=0"
"100461","18987.843927","139.108.193.241","131.243.1.10","TCP","74","2288  >  21 [SYN] Seq=3766563183 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=101274011 TSecr=0 WS=2"
"100462","18987.844633","131.243.1.10","139.108.193.241","TCP","58","21  >  2288 [SYN, ACK] Seq=4036987671 Ack=3766563184 Win=17520 Len=0 MSS=1460"
"100464","18987.958198","131.243.1.10","139.108.193.241","FTP","60","Response: 220-"
"100496","18988.163653","139.108.193.241","131.243.1.10","FTP","70","Request: USER anonymous"
"100544","18995.560222","14.230.171.209","131.243.56.235","TCP","62","1452  >  21 [SYN] Seq=3892047270 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"100545","18995.561500","131.243.56.235","14.230.171.209","TCP","58","21  >  1452 [SYN, ACK] Seq=3642950278 Ack=3892047271 Win=8760 Len=0 MSS=1460"
"100638","19011.093571","14.230.171.209","131.243.56.235","TCP","62","1465  >  21 [SYN] Seq=3896456550 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"100646","19011.622753","141.61.15.200","131.243.1.10","TCP","74","2461  >  21 [SYN] Seq=3757322403 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=58861897 TSecr=0 WS=1"
"100647","19011.623331","131.243.1.10","141.61.15.200","TCP","58","21  >  2461 [SYN, ACK] Seq=4016182006 Ack=3757322404 Win=17520 Len=0 MSS=1460"
"100651","19012.029236","131.243.1.10","141.61.15.200","FTP","60","Response: 220-"
"100684","19012.475141","141.61.15.200","131.243.1.10","FTP","70","Request: USER anonymous"
"100820","19036.603221","14.230.171.209","131.243.56.235","TCP","62","1475  >  21 [SYN] Seq=3903285957 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"100899","19052.110177","14.230.171.209","131.243.56.235","TCP","62","1477  >  21 [SYN] Seq=3907228826 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"101000","19073.518373","181.223.231.99","131.243.2.12","TCP","62","3969  >  21 [SYN] Seq=2294078581 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"101001","19073.518583","131.243.2.12","181.223.231.99","TCP","62","21  >  3969 [SYN, ACK] Seq=1914206920 Ack=2294078582 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"101135","19100.317082","109.222.136.137","242.70.74.100","TCP","74","40928  >  21 [SYN] Seq=2438776551 Win=65535 Len=0 MSS=1460 WS=1 TSval=1336166 TSecr=0"
"101136","19100.318077","242.70.74.100","109.222.136.137","TCP","74","21  >  40928 [SYN, ACK] Seq=2296954856 Ack=2438776552 Win=10136 Len=0 TSval=672975905 TSecr=1336166 WS=1 MSS=1460"
"101142","19101.021797","242.70.74.100","109.222.136.137","FTP","110","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"101143","19101.102188","109.222.136.137","242.70.74.100","FTP","82","Request: USER anonymous"
"101185","19106.529044","109.222.136.137","242.70.74.100","TCP","74","41326  >  21 [SYN] Seq=2487380867 Win=65535 Len=0 MSS=1460 WS=1 TSval=1336179 TSecr=0"
"101186","19106.530114","242.70.74.100","109.222.136.137","TCP","74","21  >  41326 [SYN, ACK] Seq=2297801059 Ack=2487380868 Win=10136 Len=0 TSval=672976526 TSecr=1336179 WS=1 MSS=1460"
"101216","19108.209324","26.90.139.62","131.243.1.10","TCP","74","3320  >  21 [SYN] Seq=2352184313 Win=57344 Len=0 MSS=1460 WS=1 TSval=9090515 TSecr=0"
"101217","19108.209987","131.243.1.10","26.90.139.62","TCP","58","21  >  3320 [SYN, ACK] Seq=4236845807 Ack=2352184314 Win=17520 Len=0 MSS=1460"
"101222","19108.438193","131.243.1.10","26.90.139.62","FTP","60","Response: 220-"
"101257","19108.677463","26.90.139.62","131.243.1.10","FTP","70","Request: USER anonymous"
"101393","19130.814475","45.7.36.127","131.243.2.12","TCP","62","3279  >  21 [SYN] Seq=3846640752 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"101394","19130.814693","131.243.2.12","45.7.36.127","TCP","62","21  >  3279 [SYN, ACK] Seq=1929549616 Ack=3846640753 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"101396","19131.240079","131.243.2.12","45.7.36.127","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"101397","19131.577632","45.7.36.127","131.243.2.12","FTP","70","Request: USER anonymous"
"101522","19150.778251","45.7.36.127","131.243.2.12","TCP","62","3860  >  21 [SYN] Seq=3854243182 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"101523","19150.778443","131.243.2.12","45.7.36.127","TCP","62","21  >  3860 [SYN, ACK] Seq=1934414523 Ack=3854243183 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"101568","19154.925679","14.230.171.209","131.243.56.235","TCP","62","1530  >  21 [SYN] Seq=3935481541 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"101569","19154.926538","131.243.56.235","14.230.171.209","TCP","58","21  >  1530 [SYN, ACK] Seq=3663798947 Ack=3935481542 Win=8760 Len=0 MSS=1460"
"101639","19166.405461","68.83.79.64","131.243.1.10","TCP","78","22953  >  21 [SYN] Seq=2155725053 Win=16384 Len=0 MSS=1460 SACK_PERM=1 WS=1 TSval=1218484815 TSecr=0"
"101640","19166.406091","131.243.1.10","68.83.79.64","TCP","58","21  >  22953 [SYN, ACK] Seq=3348106756 Ack=2155725054 Win=17520 Len=0 MSS=1460"
"101643","19166.622025","131.243.1.10","68.83.79.64","FTP","60","Response: 220-"
"101681","19167.209636","68.83.79.64","131.243.1.10","FTP","70","Request: USER anonymous"
"101696","19167.830888","84.68.192.198","131.243.1.10","TCP","74","2271  >  21 [SYN] Seq=1993923170 Win=57344 Len=0 MSS=1380 WS=1 TSval=1186364836 TSecr=0"
"101697","19167.831646","131.243.1.10","84.68.192.198","TCP","58","21  >  2271 [SYN, ACK] Seq=560403567 Ack=1993923171 Win=16560 Len=0 MSS=1460"
"101832","19170.207020","14.230.171.209","131.243.56.235","TCP","62","1532  >  21 [SYN] Seq=3939406145 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"102032","19192.628595","7.221.73.183","242.70.74.100","TCP","78","2122  >  21 [SYN] Seq=1924139446 Win=8192 Len=0 MSS=1460 WS=1 TSval=0 TSecr=0 SACK_PERM=1"
"102033","19192.629642","242.70.74.100","7.221.73.183","TCP","74","21  >  2122 [SYN, ACK] Seq=2309711108 Ack=1924139447 Win=10136 Len=0 TSval=672985136 TSecr=0 WS=1 MSS=1460"
"102040","19193.517963","242.70.74.100","7.221.73.183","FTP","110","Response: 220 <domain> FTP server (SunOS 5.6) ready."
"102041","19193.680611","7.221.73.183","242.70.74.100","FTP","82","Request: USER anonymous"
"102131","19205.238722","140.136.83.201","131.243.1.10","TCP","78","36799  >  21 [SYN] Seq=3089087435 Win=32850 Len=0 WS=2 TSval=242498479 TSecr=0 SACK_PERM=1 MSS=1460"
"102132","19205.239339","131.243.1.10","140.136.83.201","TCP","58","21  >  36799 [SYN, ACK] Seq=3525920926 Ack=3089087436 Win=17520 Len=0 MSS=1460"
"102134","19205.418335","131.243.1.10","140.136.83.201","FTP","60","Response: 220-"
"102164","19205.607370","140.136.83.201","131.243.1.10","FTP","70","Request: USER anonymous"
"102350","19232.373142","224.110.64.254","131.243.1.10","TCP","62","10005  >  21 [SYN] Seq=735460766 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"102351","19232.373882","131.243.1.10","224.110.64.254","TCP","58","21  >  10005 [SYN, ACK] Seq=410415821 Ack=735460767 Win=17520 Len=0 MSS=1460"
"102353","19232.573795","131.243.1.10","224.110.64.254","FTP","60","Response: 220-"
"102746","19290.396674","168.239.157.198","131.243.1.10","TCP","74","1183  >  21 [SYN] Seq=4070108639 Win=32640 Len=0 MSS=960 SACK_PERM=1 TSval=132155742 TSecr=0 WS=1"
"102747","19290.397268","131.243.1.10","168.239.157.198","TCP","58","21  >  1183 [SYN, ACK] Seq=819720029 Ack=4070108640 Win=17280 Len=0 MSS=1460"
"102756","19291.224030","131.243.1.10","168.239.157.198","FTP","60","Response: 220-"
"102815","19295.965589","168.239.157.198","131.243.1.10","FTP","70","Request: USER anonymous"
"102957","19316.879946","139.147.73.122","131.243.1.10","TCP","62","39751  >  21 [SYN] Seq=1398253005 Win=64512 Len=0 MSS=1460 SACK_PERM=1"
"102958","19316.880454","131.243.1.10","139.147.73.122","TCP","58","21  >  39751 [SYN, ACK] Seq=3504487464 Ack=1398253006 Win=17520 Len=0 MSS=1460"
"102960","19316.998202","131.243.1.10","139.147.73.122","FTP","60","Response: 220-"
"102995","19317.128838","139.147.73.122","131.243.1.10","FTP","70","Request: USER anonymous"
"103059","19321.919065","156.66.49.107","131.243.1.10","TCP","62","1775  >  21 [SYN] Seq=4191358224 Win=16384 Len=0 MSS=1332 SACK_PERM=1"
"103060","19321.919745","131.243.1.10","156.66.49.107","TCP","58","21  >  1775 [SYN, ACK] Seq=3065557031 Ack=4191358225 Win=17316 Len=0 MSS=1460"
"103062","19322.015564","131.243.1.10","156.66.49.107","FTP","60","Response: 220-"
"103092","19322.121351","156.66.49.107","131.243.1.10","FTP","70","Request: USER anonymous"
"103185","19329.254858","10.154.210.235","128.3.12.44","TCP","74","52505  >  21 [SYN] Seq=4115236626 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2627497 TSecr=0 WS=1"
"103186","19329.255653","128.3.12.44","10.154.210.235","TCP","54","21  >  52505 [SYN, ACK] Seq=602432000 Ack=4115236627 Win=4096 Len=0"
"103190","19329.712139","128.3.12.44","10.154.210.235","FTP","136","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Mon Dec 3 12:18:44 PST 2001) ready."
"103192","19330.085058","10.154.210.235","128.3.12.44","FTP","70","Request: USER anonymous"
"103212","19331.397671","111.52.163.66","131.243.2.12","TCP","62","1158  >  21 [SYN] Seq=3884987006 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"103213","19331.397891","131.243.2.12","111.52.163.66","TCP","62","21  >  1158 [SYN, ACK] Seq=1975780738 Ack=3884987007 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"103220","19332.069312","131.243.2.12","111.52.163.66","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"103226","19332.326924","111.52.163.66","131.243.2.12","FTP","70","Request: USER anonymous"
"103440","19354.003760","83.1.240.233","131.243.2.12","TCP","62","2674  >  21 [SYN] Seq=2682689066 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"103441","19354.003983","131.243.2.12","83.1.240.233","TCP","62","21  >  2674 [SYN, ACK] Seq=1981274343 Ack=2682689067 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"103446","19354.500663","10.154.210.235","128.3.12.44","TCP","74","52509  >  21 [SYN] Seq=4124478954 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2630021 TSecr=0 WS=1"
"103450","19354.562365","131.243.2.12","83.1.240.233","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"103456","19355.067838","83.1.240.233","131.243.2.12","FTP","70","Request: USER anonymous"
"103566","19365.620225","10.154.210.235","128.3.12.44","TCP","74","52511  >  21 [SYN] Seq=4137531805 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2631133 TSecr=0 WS=1"
"103615","19369.259911","83.1.240.233","131.243.2.12","TCP","62","3676  >  21 [SYN] Seq=2687686223 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"103616","19369.260125","131.243.2.12","83.1.240.233","TCP","62","21  >  3676 [SYN, ACK] Seq=1984135141 Ack=2687686224 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"103642","19370.993298","10.154.210.235","128.3.12.44","TCP","74","52513  >  21 [SYN] Seq=4165174688 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2631671 TSecr=0 WS=1"
"103739","19380.472552","83.1.240.233","131.243.2.12","TCP","62","8199  >  21 [SYN] Seq=2690545797 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"103740","19380.472759","131.243.2.12","83.1.240.233","TCP","62","21  >  8199 [SYN, ACK] Seq=1986384512 Ack=2690545798 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"104189","19419.415146","83.1.240.233","131.243.2.12","TCP","62","4605  >  21 [SYN] Seq=2700214948 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"104190","19419.415355","131.243.2.12","83.1.240.233","TCP","62","21  >  4605 [SYN, ACK] Seq=1995442368 Ack=2700214949 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"104904","19500.270130","111.52.163.66","131.243.2.12","TCP","62","3840  >  21 [SYN] Seq=3928966269 Win=16384 Len=0 MSS=1460 SACK_PERM=1"
"104905","19500.270338","131.243.2.12","111.52.163.66","TCP","62","21  >  3840 [SYN, ACK] Seq=2014652766 Ack=3928966270 Win=64240 Len=0 SACK_PERM=1 MSS=1460"
"105182","19526.758713","48.77.121.49","131.243.1.10","TCP","62","10006  >  21 [SYN] Seq=809920304 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"105183","19526.759289","131.243.1.10","48.77.121.49","TCP","58","21  >  10006 [SYN, ACK] Seq=2659975319 Ack=809920305 Win=17520 Len=0 MSS=1460"
"105186","19526.961565","131.243.1.10","48.77.121.49","FTP","60","Response: 220-"
"105222","19527.568155","48.77.121.49","131.243.1.10","FTP","70","Request: USER anonymous"
"105265","19529.540504","142.141.91.149","131.243.2.12","TCP","66","2001  >  21 [SYN] Seq=2446524468 Win=60352 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"105266","19529.540746","131.243.2.12","142.141.91.149","TCP","66","21  >  2001 [SYN, ACK] Seq=2022786162 Ack=2446524469 Win=65535 Len=0 WS=2 SACK_PERM=1 MSS=1460"
"105280","19530.201846","131.243.2.12","142.141.91.149","FTP","137","Response: 220 <domain> FTP server (Version wu-2.6.2(1) Fri Nov 30 16:58:35 PST 2001) ready."
"106070","19605.651472","48.77.121.49","131.243.1.10","TCP","62","10008  >  21 [SYN] Seq=829719024 Win=64240 Len=0 MSS=1460 SACK_PERM=1"
"106234","19615.253452","10.154.210.235","128.3.12.44","TCP","74","52518  >  21 [SYN] Seq=114494020 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2656096 TSecr=0 WS=1"
"106423","19631.091869","10.154.210.235","128.3.12.44","TCP","74","52520  >  21 [SYN] Seq=129923374 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=2657680 TSecr=0 WS=1"
"106463","19633.328985","126.27.228.21","131.243.1.10","TCP","58","6561  >  21 [SYN] Seq=4265915461 Win=29200 Len=0 MSS=1460"
"106464","19633.329925","131.243.1.10","126.27.228.21","TCP","58","21  >  6561 [SYN, ACK] Seq=4093564639 Ack=4265915462 Win=17520 Len=0 MSS=1460"
